City,HurricaneName,SizeRank,before,after,percent,increase
El Portal,charley,15010,437929.7513,555856.9989,26.928348039824073,1
Boulevard Gardens,charley,15187,165763.8463,189328.3334,14.215697587852121,0
Redington Shores,charley,15265,579095.7971,698650.6973,20.64509892814072,0
Hampton,charley,15390,225591.0339,283823.6798,25.81336895056447,1
Ocean Ridge,charley,15850,1043408.872,1238517.267,18.699131302766997,0
Sewalls Point,charley,15855,1573830.408,1922466.642,22.152084000145962,1
Indialantic,charley,15917,485997.7126,608980.8345,25.305288216700127,1
Sopchoppy,charley,15940,195881.1244,243139.7006,24.1261511770248,1
South Palm Beach,charley,15952,414310.1293,529732.6624,27.85896963103771,1
Plantation Mobile Home Park,charley,16238,184006.2121,225487.6432,22.543494932364833,1
Yalaha,charley,16596,240044.329,281967.7475,17.464865208292423,0
Lake Hamilton,charley,16787,143193.2614,165372.6075,15.48909905616552,0
Pinetta,charley,16808,261606.8713,299897.4851,14.636700331961041,0
Panacea,charley,16951,316531.1561,402825.7185,27.262580866680118,1
Saint James City,charley,17078,451396.0123,530712.3807,17.57134893502026,0
North Redington Beach,charley,17214,650864.1243,772366.0483,18.66778632647398,0
Mangonia Park,charley,17287,156308.9662,199563.486,27.67244954115755,1
Carrabelle,charley,17655,220925.939,277224.7891,25.483132652884176,1
Steinhatchee,charley,17786,214968.743,277704.3138,29.183578005105616,1
Holmes Beach,charley,17791,733767.8446,872702.2259,18.934378539814254,0
Belleair Beach,charley,17838,799426.5102,959191.4964,19.984949731030312,0
Lee,charley,18114,177969.3569,221096.7322,24.233034299400778,1
Cypress Lakes,charley,18462,220571.244,263354.3648,19.396508821430945,0
Eastpoint,charley,18586,673016.7562,853863.5809,26.871073124702093,1
Redington Beach,charley,18622,751197.1174,907026.7346,20.744171348706505,0
Jupiter Island,charley,18643,8005523.835,9405714.149,17.490302232046258,0
Indian Shores,charley,18715,535360.7676,656649.0084,22.65542193981269,1
Limestone Creek,charley,18732,277041.6245,332397.4931,19.981065552840796,0
Chiefland,charley,19727,140467.3507,152530.9331,8.588175358816661,0
Feather Sound,charley,19822,347794.9224,405843.1631,16.690364626208822,0
Hernando Beach,charley,19849,403991.3528,497759.8385,23.210518009879546,1
Golf,charley,19910,1582731.461,1886500.302,19.192696201797435,0
Crystal Springs,charley,19924,165418.5568,200390.5164,21.141497227716112,0
Gulf Stream,charley,20136,2362056.062,2757271.974,16.73185994007961,0
Canal Point,charley,20836,193480.2511,234192.8914,21.042271791841806,0
Palm Beach Shores,charley,21179,549728.9803,653701.0304,18.9133288994988,0
Sea Ranch Lakes,charley,21382,1397590.164,1598267.257,14.358794027688926,0
Manalapan,charley,21435,3464409.951,4023821.761,16.14739069314029,0
Masaryktown,charley,21874,163652.8497,197774.1144,20.849783405879798,0
Hillsboro Pines,charley,22360,420090.4149,517821.0814,23.264198142503265,1
Lake Hart,charley,22485,712735.2589,850567.1156,19.338436674610822,0
Fisher Island,charley,23052,5751736.91,6746479.507,17.29464703558564,0
Melbourne Village,charley,23133,283095.8648,364466.4131,28.743107341919753,1
Baldwin,charley,23849,190578.9289,213543.2164,12.049751581954665,0
Gun Club Estates,charley,23870,213581.4345,265165.7164,24.152043936197074,1
Cortez,charley,24595,709947.4723,808856.8462,13.931928453744,0
Bradenton Beach,charley,24773,584055.2995,678868.0938,16.233530349124088,0
Saint Lucie,charley,24780,349176.3619,428578.3801,22.73980339560895,1
Tangelo Park,charley,25422,202697.4419,229675.7897,13.309663677605588,0
Boca Grande,charley,25518,2340965.206,2607726.431,11.395351982006353,0
Anna Maria,charley,25540,1258321.245,1460904.745,16.099505655251015,0
Weeki Wachee Gardens,charley,25665,326688.6137,396475.7437,21.36197194313173,0
Golden Beach,charley,25893,4773844.251,5720978.095,19.840065871474522,0
Suwannee,charley,26215,228943.45,286689.5819,25.222880104235333,1
Jupiter Inlet Colony,charley,26627,2782003.503,3246474.216,16.695547381559138,0
Babson Park,charley,26638,146180.7029,172543.9804,18.034717973708688,0
Terra Ceia,charley,27052,586346.7011,726257.5161,23.861448309937472,1
Mexico Beach,charley,27973,446040.9002,637958.9622,43.027009835633,1
Everglades,charley,28368,244336.22,349782.1607,43.15608250794745,1
Horseshoe Beach,charley,28656,186051.1622,251903.5188,35.394756915955455,1
Captiva,charley,28676,1864999.273,2055957.44,10.239047798277607,0
Jacksonville,dennis,12,246642.7616,289831.0195,17.510450183022925,0
Orlando,dennis,16,306587.5201,404532.4244,31.946800792169615,1
Miami,dennis,20,522859.0158,658514.4525,25.944935938886037,0
Tampa,dennis,50,362703.1625,450576.759,24.227413925567866,0
Saint Petersburg,dennis,84,287242.0336,357491.0536,24.456385828901873,0
Tallahassee,dennis,89,282382.4995,328961.6678,16.495061975326138,0
Lakeland,dennis,105,200772.8874,252978.6147,26.002379094140576,0
Fort Myers,dennis,106,372909.4435,488064.0176,30.880036992144454,1
Pensacola,dennis,110,202957.5487,254866.4387,25.576230267112987,0
Sarasota,dennis,113,452193.4678,591349.5665,30.773575606259563,1
Hialeah,dennis,116,312491.7643,391666.4879,25.336579278291087,0
Boca Raton,dennis,128,595733.0753,735432.3579,23.449979259528266,0
Bradenton,dennis,130,359493.9659,462898.3716,28.763877980851525,1
Gainesville,dennis,132,261448.4782,310672.0313,18.827247891779834,0
Port Saint Lucie,dennis,133,334102.6525,426750.7978,27.73044290631604,0
West Palm Beach,dennis,158,401684.3542,509416.8784,26.820194282787423,0
Cape Coral,dennis,171,354040.5412,493340.9535,39.34589293865876,1
Lake Worth,dennis,172,328522.8175,425923.2609,29.64799953354838,1
Homestead,dennis,188,304097.4943,388478.4853,27.74800601176804,0
Fort Lauderdale,dennis,190,615552.1642,768214.3417,24.80085139468347,0
Boynton Beach,dennis,210,417048.6964,524494.9632,25.763482233006684,0
Pembroke Pines,dennis,219,361776.5499,455678.0266,25.95565597769,0
Clearwater,dennis,233,337493.6518,420380.9426,24.55965922852953,0
Hollywood,dennis,240,368727.7306,464163.6353,25.882486393064358,0
Saint Augustine,dennis,275,359489.5839,437672.8862,21.74841937054521,0
Miramar,dennis,287,376778.6952,470493.5972,24.872664827891786,0
Coral Springs,dennis,292,425548.6615,531899.1316,24.99137694973104,0
Melbourne,dennis,299,363844.117,458646.0223,26.055637804911925,0
Riverview,dennis,312,291786.7918,368572.6326,26.315735652843212,0
New Port Richey,dennis,338,277959.1743,350470.9422,26.0872007850111,0
Spring Hill,dennis,339,267725.6314,339065.3366,26.64657277188887,0
Largo,dennis,344,255960.2324,315382.2765,23.215342298618715,0
Vero Beach,dennis,350,398455.7125,505745.0095,26.926279040358835,0
Palm Bay,dennis,354,263698.9367,340989.3722,29.31010510214164,1
Delray Beach,dennis,357,442953.0291,556319.6244,25.59336720878516,0
Lehigh Acres,dennis,370,209066.3414,290122.2164,38.770408692864784,1
Pompano Beach,dennis,390,349656.0714,442294.7042,26.49421542405397,0
Miami Gardens,dennis,397,235688.4256,298655.1271,26.716077100393683,0
Davie,dennis,414,485169.8663,607365.0003,25.186051832090044,0
Apopka,dennis,432,316830.5939,414516.4294,30.83219783088001,1
Clermont,dennis,463,321579.0785,442457.9748,37.58916682759262,1
Sunrise,dennis,498,275496.0422,347681.6227,26.20203902878427,0
Plantation,dennis,518,432612.9719,542114.8089,25.311732220852516,0
Port Charlotte,dennis,523,253514.2504,334242.9653,31.84385681381799,1
Fort Pierce,dennis,529,231726.6228,295811.4208,27.655345434913926,0
Palm Coast,dennis,536,308541.3258,384760.9038,24.703199094116286,0
Deltona,dennis,548,227670.9854,294593.6638,29.394469515921013,1
Sanford,dennis,556,287019.588,382233.9243,33.173462816063974,1
Town 'n' Country,dennis,567,267345.5804,330615.5112,23.665972224166246,0
Brandon,dennis,574,268109.3525,336710.553,25.587022556402633,0
Deerfield Beach,dennis,603,268122.157,339490.4495,26.61782722417826,0
Oviedo,dennis,624,411961.8028,547377.7211,32.87098885858161,1
Miami Beach,dennis,629,758343.0258,976552.7348,28.77453890603184,1
Wesley Chapel,dennis,633,348568.3554,448978.5636,28.806461241948984,1
Orange Park,dennis,652,245669.9328,283714.8122,15.486176499658317,0
Plant City,dennis,662,261849.8926,324303.752,23.851015854875314,0
The Villages,dennis,664,304605.2908,350029.7417,14.912561361196158,0
Venice,dennis,672,419434.917,547466.3677,30.524747823987177,1
Winter Park,dennis,679,455206.6372,580695.0958,27.56736135744552,0
Jupiter,dennis,690,584950.6983,728068.2417,24.46659929049271,0
Milton,dennis,704,206416.2508,260528.0569,26.214896303116063,0
Land O Lakes,dennis,709,360054.9957,458695.4339,27.395936559143806,0
Palm Beach Gardens,dennis,717,643221.6147,791104.5142,22.990971714931074,0
North Port,dennis,726,263792.7027,353587.7358,34.03999890100068,1
Lauderhill,dennis,728,198458.8826,247105.612,24.512245943684448,0
Palm Harbor,dennis,734,379185.8177,464985.882,22.62744551482205,0
Daytona Beach,dennis,744,257283.4747,334023.3767,29.826984453424764,1
Deland,dennis,746,282542.7959,361910.2651,28.090423946994004,0
Winter Garden,dennis,771,420762.7874,556491.5902,32.25779628438691,1
Lutz,dennis,772,389088.5048,492884.0699,26.676595124123033,0
Davenport,dennis,782,299924.4567,386573.2267,28.890198203033044,1
Tamarac,dennis,785,237300.3708,298841.1943,25.933724120417583,0
Cocoa,dennis,812,242865.899,318409.4542,31.105048304867193,1
Valrico,dennis,822,320586.7377,403681.8481,25.919696802229886,0
Doral,dennis,830,589345.9938,743439.4413,26.14651649813249,0
Weston,dennis,838,584255.8582,750001.7727,28.368721027571198,0
Port Orange,dennis,854,321273.0587,404442.5004,25.887462221867292,0
Fountainbleau,dennis,881,242504.7809,299686.8698,23.579777968822704,0
Poinciana,dennis,888,240724.7534,323643.9973,34.44566573601068,1
Stuart,dennis,912,377665.0236,468873.6983,24.1506808945598,0
Panama City,dennis,916,239744.5591,308144.0885,28.530169634202135,0
Altamonte Springs,dennis,924,237208.949,314162.4577,32.441233361731236,1
Wellington,dennis,936,578700.6112,716263.3408,23.770966703274834,0
North Miami,dennis,965,279251.9157,365976.8781,31.056174559306687,1
Ormond Beach,dennis,1001,370084.0257,468103.5813,26.485756961435914,0
The Hammocks,dennis,1010,371009.0583,465135.5793,25.370410477657067,0
Punta Gorda,dennis,1014,385786.1654,491470.1882,27.39445637985026,0
Margate,dennis,1019,249062.2528,317120.2124,27.325682167763652,0
Titusville,dennis,1023,251360.1565,328526.6973,30.699591325246484,1
Leesburg,dennis,1024,230979.9393,300731.6127,30.198152104198773,1
Bonita Springs,dennis,1040,654843.8152,836059.7649,27.67315587223706,0
Coconut Creek,dennis,1045,311869.5913,396027.1621,26.984859424478312,0
Middleburg,dennis,1068,252693.4495,292966.2634,15.937419026764289,0
Tamiami,dennis,1081,422432.5554,533532.9234,26.300143438234624,0
North Fort Myers,dennis,1086,284805.6678,385719.5366,35.43253530715023,1
Zephyrhills,dennis,1091,202017.7958,252383.7305,24.931434629582277,0
Longwood,dennis,1094,415843.12,548214.1249,31.831957421827745,1
Kendale Lakes,dennis,1112,330928.3273,416251.7145,25.783041269432,0
Seminole,dennis,1116,313722.8009,384132.8114,22.443383234501795,0
Pine Hills,dennis,1127,155710.3596,197699.5969,26.966245154057177,0
Pinellas Park,dennis,1183,210879.2456,260812.016,23.678371125584114,0
Windermere,dennis,1197,822959.3195,1041905.996,26.604799449020643,0
Port Richey,dennis,1219,168305.9714,213522.3198,26.86556396299079,0
Coral Gables,dennis,1233,1308225.73,1600321.748,22.327646621046043,0
Palmetto,dennis,1256,336289.3526,427776.7311,27.2049584064054,0
Haines City,dennis,1259,224724.6108,286855.3529,27.647502371378007,0
Winter Springs,dennis,1273,365435.9453,483174.9597,32.21878304919994,1
Country Club,dennis,1294,299622.5273,382539.74,27.673891361639274,0
Rockledge,dennis,1305,377803.3409,482158.7836,27.62163046292956,0
Lake Mary,dennis,1323,448362.9839,594458.3038,32.58416174975412,1
Panama City Beach,dennis,1343,457389.6733,605350.7549,32.3490210289363,1
Merritt Island,dennis,1359,424493.6991,531948.4148,25.3136185361108,0
Oakland Park,dennis,1363,297250.3905,374692.7011,26.052887758948135,0
Ocoee,dennis,1374,337832.5139,441945.9855,30.818073251178557,1
Okeechobee,dennis,1395,200272.8243,252297.8255,25.977064727498327,0
North Lauderdale,dennis,1407,193406.6336,245064.3398,26.70937663226045,0
Brooksville,dennis,1410,267943.0755,341610.9031,27.493835197095816,0
Cutler Bay,dennis,1412,370068.2267,469792.2271,26.94746352294719,0
Hudson,dennis,1414,244890.6201,312310.3211,27.530536274712958,0
North Miami Beach,dennis,1455,351840.8125,468545.8097,33.16982938129157,1
Greenacres,dennis,1467,261856.6142,335466.4303,28.11073393157773,0
Casselberry,dennis,1483,240104.4266,323035.2018,34.53946117293282,1
Hallandale,dennis,1494,325822.0015,418804.9266,28.537951603001243,0
Dunnellon,dennis,1525,206201.8885,272672.2799,32.2355880848298,1
Aventura,dennis,1547,649036.5889,810211.7591,24.832986761680555,0
Eustis,dennis,1621,254089.2511,337560.5953,32.85119061063658,1
Kendall West,dennis,1644,308142.534,388009.3478,25.91878919253647,0
Riviera Beach,dennis,1645,468044.0519,586622.3364,25.334855558710284,0
Royal Palm Beach,dennis,1656,386083.5786,489214.4556,26.712059957061324,0
Lake Wales,dennis,1671,175084.125,217272.2105,24.095894188008184,0
Egypt Lake-Leto,dennis,1711,203642.9017,249428.9808,22.483513403993104,0
New Smyrna Beach,dennis,1724,425870.0192,535489.0909,25.740030234088845,0
Golden Glades,dennis,1730,295911.0125,389967.0235,31.7852350966492,1
Greater Carrollwood,dennis,1741,335851.8683,419070.7599,24.778451292003737,0
Lauderdale Lakes,dennis,1770,154555.2494,197217.0195,27.60292533939646,0
Auburndale,dennis,1786,204421.104,262869.7275,28.592264867134258,0
Tarpon Springs,dennis,1796,377869.2145,464982.1323,23.053721885035966,0
Parkland,dennis,1802,883579.8759,1075180.794,21.68461769286432,0
Arcadia,dennis,1809,219297.9479,276512.9899,26.090094571286222,0
Navarre,dennis,1868,323615.5041,426370.4852,31.7521811526829,1
West Little River,dennis,1872,215084.2466,266274.9971,23.80032536515855,0
Dunedin,dennis,1879,309940.5091,386286.0077,24.632307284288444,0
Bartow,dennis,1903,177806.5176,226140.8277,27.183654880826484,0
Estero,dennis,1911,547405.6465,698381.1702,27.58019115537202,0
Inverness,dennis,1954,189154.9187,247965.8298,31.091399316596252,1
Cooper City,dennis,1956,496273.2368,619985.8535,24.928327285530532,0
Palm City,dennis,2064,602539.6049,731143.9676,21.3437194259361,0
Dania Beach,dennis,2071,289025.5636,360289.2235,24.65652484588738,0
Cantonment,dennis,2085,229824.7338,285824.2555,24.366185820857915,0
Miami Lakes,dennis,2105,541741.7991,689620.1336,27.29682936514618,0
Ruskin,dennis,2108,291895.977,381370.2345,30.652788852927564,1
Fleming Island,dennis,2118,360398.9654,413565.2775,14.752071233332137,0
Green Cove Springs,dennis,2129,256214.7094,300158.3295,17.15109183344959,0
Englewood,dennis,2135,388041.1181,497767.3012,28.276947463006486,0
Holiday,dennis,2154,179889.635,229687.2771,27.682329835179214,0
Ponte Vedra Beach,dennis,2164,781807.971,918098.1967,17.43269840619212,0
Temple Terrace,dennis,2178,272157.2479,334140.511,22.774797870815764,0
Crawfordville,dennis,2197,243122.7611,300556.1146,23.6231907042125,0
Immokalee,dennis,2208,387486.912,458547.3729,18.338802860004726,0
Sebastian,dennis,2240,281547.4361,363611.9336,29.14766287228854,1
Niceville,dennis,2251,389423.4941,516882.3072,32.73012928882761,1
Mount Dora,dennis,2259,285640.9117,381765.4149,33.65221831421566,1
Citrus Park,dennis,2319,311530.5787,386782.5394,24.155561554831085,0
Odessa,dennis,2326,487518.083,611427.2055,25.416313121661183,0
Seffner,dennis,2373,265900.1307,327818.9662,23.286500588395555,0
Wildwood,dennis,2381,221124.9337,261470.7714,18.24572065434157,0
East Lake-Orient Park,dennis,2382,191443.6792,231172.1316,20.75203138908332,0
University Park,dennis,2392,447991.11,562802.6428,25.62808284298321,0
Edgewater,dennis,2412,229649.2142,289285.8607,25.968582870073693,0
Wimauma,dennis,2430,329986.5969,412105.7946,24.885616104246086,0
Groveland,dennis,2436,306288.5785,422677.0593,37.99961505910349,1
Homosassa,dennis,2437,250429.8089,317721.0228,26.870289202221237,0
Ives Estates,dennis,2495,306504.2731,394892.4118,28.837489867934902,1
Sun City Center,dennis,2498,242589.3708,310287.2101,27.906350173855195,0
Parrish,dennis,2529,384105.9839,493444.0351,28.465594336709316,0
Village of Palmetto Bay,dennis,2633,734151.5849,909953.788,23.94630846216129,0
Mulberry,dennis,2635,193092.2222,239856.7768,24.218766591003586,0
Oak Ridge,dennis,2639,190791.5948,241437.7734,26.54528814704368,0
Defuniak Springs,dennis,2640,194561.9693,251862.9275,29.451263474644524,1
Hialeah Gardens,dennis,2663,266154.3417,342401.6846,28.647792259554183,0
Miami Shores,dennis,2717,667493.9065,875825.1336,31.210955646379357,1
Tavares,dennis,2776,234687.4295,314161.5568,33.86381940835908,1
Greater Northdale,dennis,2786,296840.4682,377210.0696,27.075015036645866,0
Lynn Haven,dennis,2797,283500.3485,364136.7077,28.443125247163497,0
Orange City,dennis,2815,217752.8287,279236.4214,28.235496671644373,0
Apollo Beach,dennis,2851,408901.5598,518172.2998,26.72299417332768,0
The Crossings,dennis,2855,408913.7439,511991.7746,25.20776868903868,0
Debary,dennis,2870,333658.8262,424479.5374,27.21963396992852,0
West Melbourne,dennis,2904,339296.0588,425181.939,25.312961342302515,0
Pace,dennis,2913,268787.8323,340087.6382,26.526426174091355,0
